"rcp","scenario","scenario_short","sovereign_iso3","sovereign","country","msy_tot1","msy_tot2","c_tot","p_tot","bbmsy_avg2","bbmsy_good_prop","c_tot_rel","p_tot_rel","b_prop_diff","msy_pdiff"
"RCP 6.0","Full Adaptation","Full","USA","United States","American Samoa",13144.008862517,13030.6470333336,1108319.50903593,1318081953.98609,1.20894063450814,0.92109500805153,27.312169643055,150.051142104072,0.584541062801932,-0.8624600787261
"RCP 8.5","Full Adaptation","Full","USA","United States","American Samoa",13144.008862517,12977.1415420354,1110064.68224564,1321706118.86391,1.67979376381187,0.920120050790719,17.3070802653481,98.7574513605992,0.726999884566547,-1.26953140573054
"RCP 6.0","Full Adaptation","Full","USA","United States","Hawaii",118812.249856426,120632.216096869,9940633.41270191,12399426481.6353,1.2673141715749,0.9158743877845,16.2331993128618,187.886983104223,0.631374243733794,1.53180016592711
"RCP 8.5","Full Adaptation","Full","USA","United States","Hawaii",118812.249856426,120524.696573198,9912307.95018095,12337759897.7475,1.79310974590255,0.915298184961106,5.25054634739904,229.115542932801,0.753889369057908,1.44130484764056
"RCP 6.0","Full Adaptation","Full","USA","United States","Howland Island and Baker Island",10129.0250451739,10131.006568999,881189.519715054,1036490329.28004,1.21742622581056,0.923845193508115,14.6008165680617,54.4240633691847,0.629379941739492,0.0195628287648287
"RCP 8.5","Full Adaptation","Full","USA","United States","Howland Island and Baker Island",10129.0250451739,10117.6522729099,881862.478877121,1037302868.03175,1.82098920210417,0.923166666666667,10.7781175263858,40.970953513728,0.760916666666667,-0.112279041796608
"RCP 6.0","Full Adaptation","Full","USA","United States","Jarvis Island",7494.44526345219,7483.19080767962,646577.636316327,739004340.616503,1.25399765378862,0.922788605697151,15.7691808448354,57.1914172137855,0.597451274362819,-0.150170631406874
"RCP 8.5","Full Adaptation","Full","USA","United States","Jarvis Island",7494.44526345219,7300.28903594088,646105.926803879,737150493.659412,1.66086408791244,0.920564776891571,11.6131817788698,43.8171883400314,0.730329812459582,-2.59066843089971
"RCP 6.0","Full Adaptation","Full","USA","United States","Johnston Atoll",9722.618955741,9740.10327062332,843437.539610266,932286653.78425,1.21634234600247,0.916721744877726,14.2245925728241,43.8111641082222,0.571161048689139,0.179831329006206
"RCP 8.5","Full Adaptation","Full","USA","United States","Johnston Atoll",9722.618955741,9629.51226588016,844247.545955227,933131081.581438,1.66076535910998,0.916795239144809,11.0227516731831,34.2840772836654,0.719087502755124,-0.957629732119295
"RCP 6.0","Full Adaptation","Full","USA","United States","Northern Mariana Islands and Guam",64057.3441262341,65466.4926385176,5768298.12620127,6280378225.05738,1.22659503387255,0.935677313470521,40.4920417884814,100.487390667255,0.609645246812271,2.1998235042443
"RCP 8.5","Full Adaptation","Full","USA","United States","Northern Mariana Islands and Guam",64057.3441262341,65183.340949066,5763436.40652135,6279543193.92578,1.92892479430458,0.934763351050367,6.31981745455879,64.9265833954722,0.763287775246773,1.75779504784499
"RCP 6.0","Full Adaptation","Full","USA","United States","Palmyra Atoll",10140.2617700395,9854.17083183879,854803.483496961,1003239415.02595,1.21282307526833,0.923662461939974,23.9463501057051,118.645147964838,0.584058286211396,-2.82133681248713
"RCP 8.5","Full Adaptation","Full","USA","United States","Palmyra Atoll",10140.2617700395,9838.28196613774,852773.164092335,997271834.192047,1.68953370386826,0.922674228378231,16.1489641362529,78.8955978771734,0.727669320536591,-2.97802769543844
"RCP 6.0","Full Adaptation","Full","USA","United States","Puerto Rico of the United States",19092.1174050684,18304.1480426853,1607522.17782496,2275853388.97222,1.46143272705945,0.914317042606516,30.653429755471,102.448724691593,0.665961779448621,-4.12719734362199
"RCP 8.5","Full Adaptation","Full","USA","United States","Puerto Rico of the United States",19092.1174050684,9838.24989741763,1490697.96124714,2035682854.26868,1.48133497328888,0.910742043688129,-5.27157993586193,58.2673237753634,0.732307944039925,-48.4695715583341
"RCP 6.0","Full Adaptation","Full","USA","United States","United States",1633822.61584617,1188532.55022615,118183722.65244,123229933878.918,1.35228564715792,0.90007339024296,15.8239119796963,121.934604440765,0.556143535864653,-27.2544927032611
"RCP 8.5","Full Adaptation","Full","USA","United States","United States",1633822.61584617,964855.823740182,104955506.404504,110843964622.414,1.95089767013546,0.898027467610785,5.09607608952818,110.609064474388,0.62837022915613,-40.9448850577653
"RCP 6.0","Full Adaptation","Full","USA","United States","Virgin Islands of the United States",6528.51193231752,6264.51822482687,550339.576990397,789840101.539675,1.43985877976516,0.915018996665891,32.3679382464289,115.412183031691,0.669147863844305,-4.04370414311141
"RCP 8.5","Full Adaptation","Full","USA","United States","Virgin Islands of the United States",6528.51193231752,3227.49025364646,512534.616863173,713764738.635515,1.47076928746087,0.910403916768666,-7.13235755789384,68.3006038498345,0.731864545083639,-50.5631560896795
"RCP 6.0","Full Adaptation","Full","USA","United States","Wake Island",11688.8970333542,11760.9101780163,1041716.65506628,1027146040.53164,1.21615682831047,0.929916740764692,28.0672185242105,33.9321938147516,0.59396976800582,0.616081606815328
"RCP 8.5","Full Adaptation","Full","USA","United States","Wake Island",11688.8970333542,11743.0776366859,1042196.26736423,1028351390.98488,1.81828843033346,0.929039566307954,7.13555695453637,23.8225601534981,0.743425843514848,0.463521948880549
"RCP 6.0","Full Adaptation","Full","VCT","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",5598.55052968251,5362.63472875276,472316.935041278,669870940.073093,1.36723462543146,0.918462253914122,33.8541488381972,112.007030923391,0.676329251278871,-4.21387285296374
"RCP 8.5","Full Adaptation","Full","VCT","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",5598.55052968251,2838.50871335933,433134.826563241,588835325.299591,1.53170718340634,0.912602450701939,-5.60040852560375,58.3042511779476,0.744867321269171,-49.2992213196958
"RCP 6.0","Full Adaptation","Full","VEN","Venezuela","Venezuela",73692.8640566257,73047.8485394961,6275908.12062539,8647060653.00369,1.48641820660054,0.917554181872347,36.1438724096577,114.011355822641,0.677738884337529,-0.87527540880212
"RCP 8.5","Full Adaptation","Full","VEN","Venezuela","Venezuela",73692.8640566257,63958.0341845309,6010061.81647673,8109950355.70164,2.90943774404529,0.915505551002161,-8.44274692448044,97.4885092359858,0.737202890991729,-13.2100034334593
"RCP 6.0","Full Adaptation","Full","VNM","Vietnam","Vietnam",354449.461300852,357621.868642727,32652985.4154414,33440721377.7844,1.23365680714578,0.92807483897352,27.1193378951336,137.147280479023,0.611338308966363,0.895023885840368
"RCP 8.5","Full Adaptation","Full","VNM","Vietnam","Vietnam",354449.461300852,205098.078487448,30299661.9890152,31298401094.0284,2.1150988587042,0.927951522621065,-1.92334697935711,77.0995298228097,0.758280696348791,-42.136157370722
"RCP 6.0","Full Adaptation","Full","VUT","Vanuatu","Vanuatu",79977.5044944773,83701.47157095,7117997.55879003,7353063116.4352,1.21841284134031,0.926486708687312,44.8341278985154,163.352112921839,0.61078377637709,4.65626815941715
"RCP 8.5","Full Adaptation","Full","VUT","Vanuatu","Vanuatu",79977.5044944773,79911.5788648537,7118916.22738272,7345031277.17546,1.86853594885715,0.925596053713346,5.2179272194671,94.0138319726369,0.75095916689504,-0.0824302158966912
"RCP 6.0","Full Adaptation","Full","WSM","Samoa","Samoa",6030.93521624201,5809.51659928264,496851.020574621,631375739.545591,1.20963961161216,0.921477523521896,33.9563238023646,228.02125487303,0.58961551864328,-3.67138112117439
"RCP 8.5","Full Adaptation","Full","WSM","Samoa","Samoa",6030.93521624201,5782.46267008312,497430.680451713,632659566.891217,1.68387092429039,0.920825559701492,18.8089894145976,133.557886760551,0.725746268656716,-4.1199670905056
"RCP 6.0","Full Adaptation","Full","YEM","Yemen","Yemen",159374.277203247,160539.172701331,13830348.7088504,12108216082.3881,1.23340338918058,0.929691834367277,31.9112252902364,156.241940984238,0.63085691229132,0.730918137183683
"RCP 8.5","Full Adaptation","Full","YEM","Yemen","Yemen",159374.277203247,90022.0280197806,12539947.2822291,10998714400.0824,1.88774570182746,0.9286399676784,4.84997253656405,91.2560496836479,0.767739003080652,-43.5153340931064
"RCP 6.0","Full Adaptation","Full","ZAF","South Africa","Prince Edward Islands",4753.14295378903,6354.66217254318,442795.67780455,697250952.970803,1.18347654804292,0.897875992276336,54.007941768298,300,0.478223557176572,33.6938996854172
"RCP 8.5","Full Adaptation","Full","ZAF","South Africa","Prince Edward Islands",4753.14295378903,8331.95995279089,516198.90544109,759784880.969669,1.32988046012449,0.902439024390244,30.9379206678688,212.033643462408,0.554065040650407,75.2936958512676
"RCP 6.0","Full Adaptation","Full","ZAF","South Africa","South Africa",551346.370186791,612257.964282267,46279271.4975123,32274427118.9262,1.26147544022112,0.919877242681775,19.5371521063569,86.6703756333423,0.631586402266289,11.0477908968258
"RCP 8.5","Full Adaptation","Full","ZAF","South Africa","South Africa",551346.370186791,589822.279497849,45202825.3763067,31682275646.5978,1.7114167030039,0.917131816230142,7.54876838922167,76.5665747928915,0.748532989838271,6.97853679494128
